,0,1,2,3,4,5,6,7
0,-1.534570749438322,-5.876427677383798,45.039973896321435,14.639669953068426,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
1,-1.522557736957062,-5.9314426143438554,45.49377173469464,14.404129197610684,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
2,-1.5101305668547667,-5.981368005228084,45.89591383375628,14.172844395576496,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
3,-1.4972640388537335,-6.025551259015277,46.2372757652291,13.946809577636763,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
4,-1.4842453414164554,-6.062593313736928,46.51569107833235,13.72620151711553,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
5,-1.4709882856997356,-6.091164689035959,46.71530384461386,13.512105783411114,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
6,-1.4590525539282402,-6.1080415618532395,46.81554620209574,13.32825060896378,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
7,-1.4486289949357836,-6.115057705112479,46.83519420464107,13.174448787903508,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
8,-1.4389259567386234,-6.114832123354305,46.79102164031635,13.038304911803607,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
9,-1.430404694187223,-6.1089341354150015,46.70027381275998,12.924335241642828,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
10,-1.4222402648665546,-6.098043848080861,46.566049606180385,12.819936058550569,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
11,-1.4143973593757733,-6.082663022805584,46.39248841661377,12.724283847079711,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
12,-1.4077119636090587,-6.065534049137954,46.20869574706393,12.646473696714043,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
13,-1.402039615916181,-6.048029255482186,46.02640696022627,12.58324182373903,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
14,-1.3961979660108297,-6.026962926577194,45.81109488774528,12.520247971811473,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
15,-1.3902159882112075,-6.002047269892105,45.56051147555645,12.458070161563924,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
16,-1.3845923850156179,-5.97548580187247,45.29704329031088,12.40204820437413,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
17,-1.3790564407433095,-5.946229641147102,45.010085272223776,12.34915049861518,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
18,-1.374557326508676,-5.920016375697685,44.7552916598106,12.307976559817932,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
19,-1.3711796801122083,-5.898631087215916,44.54864984345893,12.278124518018348,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
20,-1.3682466375584748,-5.878651723064686,44.356309230265765,12.252784566683207,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
21,-1.365990812983184,-5.861978824298176,44.19605887754095,12.233582407378437,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
22,-1.3633604436835414,-5.842540285018968,44.01051939368683,12.21211148137195,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
23,-1.360193811308857,-5.818972928532385,43.78717717332095,12.187381395202474,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
24,-1.3571685057370624,-5.795572539838495,43.566541552121166,12.164658768344298,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
25,-1.3539774721994562,-5.7703022422128045,43.32967325352009,12.141719910168842,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
26,-1.35109436877886,-5.746327208109528,43.105766195785094,12.12172053110531,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
27,-1.3485756107788667,-5.724304909684869,42.90067323160592,12.104807592960594,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
28,-1.345914641241249,-5.700654164828297,42.68146060423977,12.087651490531595,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
29,-1.3432103430752158,-5.676034376960938,42.454244336781166,12.070916623168472,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
30,-1.3415102080033618,-5.659178931787504,42.29864955065994,12.060727176470984,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
31,-1.3408388387073544,-5.650759921481846,42.22025873823503,12.056769259313713,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
32,-1.340758796204307,-5.647265537590307,42.18678614556401,12.056279667636456,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
33,-1.3415377026445616,-5.650972754076505,42.21889890686523,12.060773136016616,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
34,-1.3424391285449464,-5.655723555704112,42.26061887644714,12.066040979102914,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
35,-1.3434182329619733,-5.661121052988751,42.308344016223906,12.071836659570296,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
36,-1.3450675300977055,-5.671950029483747,42.40577082174093,12.081741638717947,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
37,-1.3472280028397574,-5.686719703857835,42.53951634456519,12.095007629468077,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
38,-1.3484721434983826,-5.69419910663017,42.606713706602,12.102951350968917,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
39,-1.3487266009311658,-5.694059151772211,42.60408422594803,12.104889532216646,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
40,-1.3485521042718083,-5.690688193870939,42.57185781600459,12.104239179547946,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
41,-1.347556468824373,-5.680993293551264,42.481747098261806,12.098628844107981,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
42,-1.3467091798790427,-5.6724910027732305,42.40269792737953,12.094087127493836,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
43,-1.3460403945134098,-5.665455013360275,42.337166439128495,12.090760255587547,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
44,-1.344714850448836,-5.653202111761951,42.22414347537271,12.083681781317464,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
45,-1.342917900820144,-5.6370594380984125,42.07596018744162,12.074121220227878,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
46,-1.341584132472934,-5.623714454268319,41.95306082785788,12.06711648550713,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
47,-1.3406823563291952,-5.612936813542273,41.853155152659035,12.062328602640735,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
48,-1.3398754356449747,-5.602397553640255,41.75527751473676,12.058003931271347,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
49,-1.3393817781870858,-5.593694121981078,41.673714853661565,12.055206327696656,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
50,-1.3384109971655431,-5.5806213227061585,41.55267248526562,12.049893227755815,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
51,-1.3369102211121837,-5.56259926066988,41.38715505965772,12.041954215627467,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
52,-1.3354447301181662,-5.543896141466764,41.21552737240664,12.034273656991774,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
53,-1.3338307121558135,-5.522939283763287,41.023800117905864,12.026017543855863,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
54,-1.3330332080645064,-5.5104216628308365,40.909213812370716,12.022293967141596,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
55,-1.3332029789339792,-5.508055056959992,40.886788675271774,12.023569982146254,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
56,-1.333748879203179,-5.509634391122263,40.90024823859475,12.026779572148817,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
57,-1.334958511196679,-5.518239754230868,40.977605725214794,12.033477763480526,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
58,-1.336403313419054,-5.528604111603037,41.07088758490955,12.041386101316737,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
59,-1.3380441820034694,-5.540250338401977,41.175837261526176,12.050350929847063,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
60,-1.3403545067233866,-5.558284656989688,41.33932808453447,12.063216956719794,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
61,-1.3432536294012525,-5.58141482069268,41.54995564131262,12.079844004789841,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
62,-1.3456504201514727,-5.599934863206025,41.71588786501332,12.0945970753046,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
63,-1.3475176638404087,-5.613935629957091,41.837319168757304,12.107160404364222,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
64,-1.3493325527878215,-5.62740199203144,41.952186422553396,12.120054606137812,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
65,-1.3508186543064,-5.6380666559085295,42.038641503194036,12.13170868243189,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
66,-1.3531363843589157,-5.654043141887134,42.18013057031741,12.147824992202567,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
67,-1.3563802405049297,-5.675650237432776,42.38072949210473,12.169145349970606,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
68,-1.3597545846983325,-5.696976716700088,42.58101849524114,12.191612946729652,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
69,-1.3635444697638466,-5.71972246397455,42.799188434572,12.21678735142016,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
70,-1.366559433940837,-5.737022477139266,42.961900093025385,12.238089375650109,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
71,-1.3686204993564497,-5.74818448968759,43.0611527746545,12.253979298834293,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
72,-1.3705150376207929,-5.757843004909687,43.14651633292635,12.268633904599394,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
73,-1.3719009247309557,-5.764192780902315,43.19851120300871,12.279868821225017,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
74,-1.3733111769270627,-5.770006189044669,43.24775996138131,12.2905164618103,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
75,-1.3748183438786077,-5.775666975624104,43.2986609388194,12.300856709120135,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
76,-1.3758603292493126,-5.7782799380433145,43.31966449451437,12.30743424927629,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
77,-1.3765545519088993,-5.778446540045197,43.31761658165386,12.310763032829918,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
78,-1.3775177290906364,-5.7803590522906365,43.33158211381894,12.316398370845095,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
79,-1.3787258451980704,-5.7839155994037945,43.360160699805284,12.324328382375816,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
80,-1.3799591564678253,-5.78742021388785,43.38854660616763,12.33219249773559,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
81,-1.3813598831251215,-5.791823033053636,43.42551114279506,12.341344380191392,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
82,-1.382433184272857,-5.7940507766834095,43.441532404204615,12.347478195228351,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
83,-1.383146443504457,-5.793914337422286,43.43491116860141,12.350195835670505,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
84,-1.383857760720424,-5.793680438908061,43.42714551435583,12.35271596960357,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
85,-1.3844530162300448,-5.79263397814123,43.41141508415753,12.354016925447912,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
86,-1.3847895639554832,-5.792357391572975,43.40591489897373,12.355725727526066,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
87,-1.3848866658768053,-5.793235734163494,43.41456997228385,12.358309224989032,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
88,-1.3847250661237502,-5.79398183480387,43.423664998280145,12.36023306682155,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
89,-1.3842684730769677,-5.795063622878693,43.43860431771129,12.36204416445021,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
90,-1.3836784636439383,-5.796057294527729,43.453636254636706,12.36350241311208,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
91,-1.3829464511162803,-5.796852136274511,43.46766707100309,12.36447705400899,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
92,-1.3819564325124192,-5.798017324863033,43.48797104391073,12.36562660599172,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
93,-1.38073526113652,-5.799412508941221,43.513029209932945,12.366938173775456,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
94,-1.3794311022121524,-5.79980211215351,43.52924995403306,12.365359887080157,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
95,-1.3780415607931946,-5.799196248020993,43.536823833603265,12.360690537705164,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
96,-1.376510109087401,-5.798100072714913,43.541384685642456,12.35438186417411,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
97,-1.3748723931723577,-5.796183520120696,43.53942616506024,12.34563899702627,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
98,-1.3724394940196059,-5.792204691579095,43.51949394809209,12.334765787895401,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
99,-1.369144850781001,-5.785844080229841,43.47859277007176,12.321837413686598,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
100,-1.3653427225202017,-5.777181390792921,43.417032088900655,12.30611075857555,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
101,-1.3608398475381316,-5.765507237262001,43.32815414381003,12.287724684641592,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
102,-1.3605452743012494,-5.7649265811995285,43.3294932177362,12.285632521296451,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
103,-1.3649504662112297,-5.776406417995575,43.428081679800215,12.30171453044551,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
104,-1.3715783799641286,-5.79111748183574,43.547758019312475,12.328202467809326,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
105,-1.3818236014260232,-5.809034036272234,43.6838799448162,12.373357784292914,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
106,-1.3818946482299517,-5.797820250921208,43.50234294492583,12.380420511049232,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
107,-1.3704945344312354,-5.7402622115633894,42.85789879162406,12.356962336812344,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
108,-1.3777176977556487,-5.754586604160115,42.943108069546064,12.394192216745354,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
109,-1.4020912179017928,-5.829179914771034,43.637881514910674,12.490508027119004,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
110,-1.4200727063838054,-5.856457296884598,43.85318553154748,12.551553355071007,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
111,-1.4367877689238833,-5.855722264113088,43.78432040361262,12.590394005864976,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
112,-1.4309975758502085,-5.85455772268003,43.81500590633583,12.563228000542873,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
113,-1.3967623475415434,-5.830389034135325,43.739383092175416,12.452098242954472,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
114,-1.390493419798616,-5.837343794286435,43.87886568175941,12.456618442887478,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
115,-1.4088829291909044,-5.895271320953693,44.426748814421664,12.559164858779747,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
116,-1.4167689978439995,-5.945939573682242,44.957655783999364,12.653501150998823,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
117,-1.4242092086245997,-5.996806018296262,45.50392213680792,12.78343437742268,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
118,-1.4290629880904842,-6.016303866132621,45.71112881507653,12.864741813261821,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
119,-1.4268228276732895,-6.011095795184365,45.65454988265012,12.867352081943647,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
120,-1.4244013434085347,-5.999939890353777,45.51279667746065,12.862208662310916,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
121,-1.4198009953187056,-5.972364679632578,45.18153879983721,12.82417425847277,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
122,-1.4176381834874152,-5.958616538104961,45.032519988172815,12.813089697620283,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
123,-1.4189820883938393,-5.965696605661368,45.13154188007983,12.835134849582236,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
124,-1.4195257949634232,-5.965643959721581,45.16831377616491,12.842220409257726,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
125,-1.420639874993274,-5.964864921718862,45.22558969527927,12.850955583211372,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
126,-1.4228032198528278,-5.961284967566236,45.23009608444834,12.874289356792982,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
127,-1.4256868835371492,-5.9558118545800385,45.17867211940801,12.905552468815134,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
128,-1.430172892670185,-5.954333438291606,45.17032257372786,12.951168221053315,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
129,-1.436361915024501,-5.9526181475648094,45.15212397106107,13.016331631161528,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
130,-1.4429056377669496,-5.965005492593702,45.26751301760952,13.089402889726928,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
131,-1.4499551757896665,-5.993982404566238,45.54512078082046,13.172789518574174,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
132,-1.4571440787788412,-6.014039157747866,45.70507288375177,13.275057970643541,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
133,-1.4665744387383486,-6.030524882510119,45.86893063668832,13.424959037194965,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
134,-1.4751517396425522,-6.036426011805773,45.985414146886455,13.5280679946708,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
135,-1.4836604264567146,-6.032840633025412,46.17650220559269,13.59729076221164,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
136,-1.4868984023276617,-6.028913783874698,46.134412806101416,13.622264703877812,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
137,-1.4840055586435288,-6.020145034530056,45.8400285601432,13.586201529681928,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
138,-1.4837284635062586,-6.008737255884284,45.71793527347109,13.585064810536643,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
139,-1.4850525374524286,-6.009447664760237,45.79805723607075,13.599917350610324,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
140,-1.4821963374916312,-6.0034230057850415,45.74909293452785,13.582528435747891,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
141,-1.4764020295557265,-5.994016181161245,45.64179172801864,13.546172176167696,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
142,-1.4738589171321548,-5.985503912662935,45.56269058867611,13.532043105274427,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
143,-1.4742427959162427,-5.981154403090204,45.52032216193964,13.533198744763334,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
144,-1.4750757027727928,-5.979443722782889,45.4985765105664,13.539773067008554,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
145,-1.4777123694662353,-5.981402900859721,45.509913858319564,13.560614304037342,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
146,-1.4791992473348552,-5.983958838532829,45.536191063120604,13.572309161358783,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
147,-1.479294405922252,-5.988332813376186,45.59008869071619,13.573466667756415,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
148,-1.4805144260786924,-5.995897218674427,45.68032148596461,13.583890241211348,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
149,-1.4822135142997028,-6.0060190272592235,45.80583433756981,13.59931075426932,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
150,-1.4826996418199763,-6.010871358489624,45.86341061727915,13.60224054041492,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
151,-1.482125692883715,-6.010736856622121,45.85106132255033,13.592860126874584,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
152,-1.480854357021608,-6.00928649565692,45.82101043610204,13.576631414311674,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
153,-1.4785054423263475,-6.0043839201731055,45.74511355717216,13.549559007579465,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
154,-1.4771259761854088,-6.002802858791642,45.714375931251176,13.531014793172929,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
155,-1.4768186786827953,-6.005427533946657,45.73998390579646,13.52193240444301,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
156,-1.476272785630179,-6.006986256843671,45.752658827069325,13.509740887074651,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
157,-1.4759691470450502,-6.0091209911473,45.774859877376954,13.499047349029953,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
158,-1.4751237068259864,-6.008562820692154,45.76490104780271,13.479489735522398,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
159,-1.4735667527063394,-6.004414237598151,45.71173136172763,13.44918428323064,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
160,-1.4720380852239219,-5.9998012974444075,45.65608590828636,13.41654679138146,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
161,-1.4703190674572821,-5.993371430064924,45.58257762460578,13.37897930813797,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
162,-1.468578840061398,-5.994825284432124,45.59621364343153,13.349924075616023,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
163,-1.466909998538625,-6.004491143445525,45.70619227884314,13.332507094120313,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
164,-1.4648708130312997,-6.01274728210767,45.77582634281218,13.299967480224932,-11.477682096448596,0.21402949479584282,-1.0652669487074344,11.494816062087382
