,0,1,2,3
0,2.2678803e-06,0.02113526232351664,0.052867186254573095,0.0001402236
1,2.267789e-06,0.021134701300207486,0.052867227425796415,0.00014022352
2,2.2676463e-06,0.021133881687051048,0.05286783530680461,0.00014022342
3,2.267456e-06,0.0211329063389616,0.052867910134996254,0.00014022329
4,2.2672243e-06,0.02113164043145004,0.052868825658740626,0.00014022313
5,2.2669544e-06,0.02113007863608641,0.05286975611439271,0.00014022294
6,2.26665e-06,0.021128541820579206,0.05286932023425983,0.00014022274
7,2.2663157e-06,0.02112682056082307,0.05287082478639116,0.0001402225
8,2.265956e-06,0.02112497388927351,0.052871233246477356,0.00014022227
9,2.2655695e-06,0.021123150946249017,0.05287220460295705,0.00014022201
10,2.2651627e-06,0.021121171027584543,0.052872631592422614,0.00014022175
11,2.2647353e-06,0.021119035341730576,0.05287444350669057,0.00014022145
12,2.26429e-06,0.021116931190013604,0.05287488152223796,0.00014022116
13,2.263827e-06,0.021114656510857113,0.05287643043427703,0.00014022086
14,2.2633515e-06,0.021112416225152343,0.05287715718353336,0.00014022054
15,2.2628615e-06,0.021110019350537485,0.0528787133518378,0.00014022022
16,2.2623608e-06,0.021107640057417276,0.05287972508121275,0.0001402199
17,2.2618485e-06,0.021105027139228807,0.05288046266708912,0.00014021956
18,2.2613262e-06,0.021102572757910745,0.05288230741490629,0.00014021921
19,2.2607965e-06,0.021100186788032643,0.05288360026748373,0.00014021886
20,2.2602585e-06,0.021097477008774276,0.052884900420437475,0.00014021852
21,2.2597123e-06,0.021095042589297543,0.05288592640519374,0.00014021815
22,2.2591614e-06,0.021092430688265162,0.05288640046497406,0.0001402178
23,2.2586048e-06,0.021089731025594312,0.05288770393470488,0.00014021742
24,2.2580425e-06,0.02108698008232636,0.05288901097207299,0.00014021706
25,2.2574777e-06,0.021084396308697628,0.0528903178743505,0.00014021668
26,2.256906e-06,0.02108163338455201,0.05289162833398375,0.00014021632
27,2.2563318e-06,0.021078907302230408,0.05289321271337455,0.00014021594
28,2.2557551e-06,0.021076262325797478,0.05289452289530594,0.00014021556
29,2.2551737e-06,0.02107353123933558,0.05289528480536543,0.00014021518
30,2.2545908e-06,0.021070751324730852,0.05289687245155417,0.0001402148
31,2.2540048e-06,0.021067934081376336,0.05289790813551276,0.00014021443
32,2.2534166e-06,0.02106505610780225,0.05289949917558889,0.00014021403
33,2.252828e-06,0.02106230310816498,0.05290081231921384,0.00014021365
34,2.2522377e-06,0.02105963082129833,0.052901299404904734,0.00014021326
35,2.2516451e-06,0.021056792847867854,0.05290426775699508,0.00014021288
36,2.251051e-06,0.02105393111307222,0.052904480456052116,0.00014021249
37,2.2504548e-06,0.021051257024648388,0.052905796674779015,0.0001402121
38,2.2498577e-06,0.02104830745471403,0.05290711274250359,0.00014021172
39,2.2492588e-06,0.021045591862178924,0.052908980507401004,0.00014021133
40,2.2486595e-06,0.02104282418534528,0.05291002217809648,0.00014021093
41,2.2480597e-06,0.021039973239119502,0.052911615546520796,0.00014021054
42,2.2474587e-06,0.021037207929587916,0.05291293101069883,0.00014021015
43,2.2468573e-06,0.0210343983060433,0.05291424632384922,0.00014020976
44,2.2462564e-06,0.02103138942618265,0.05291556148596577,0.00014020936
45,2.2456543e-06,0.02102874488034744,0.052916880138402345,0.00014020897
46,2.2450506e-06,0.02102590068566569,0.05291792087954539,0.00014020858
47,2.2444485e-06,0.02102301256503227,0.05291951333786926,0.00014020818
48,2.2438462e-06,0.0210201830329167,0.05292055376819782,0.00014020779
49,2.2432441e-06,0.02101736860123112,0.052922145922207786,0.0001402074
50,2.2426416e-06,0.0210144877158558,0.0529240120539356,0.000140207
51,2.2420393e-06,0.021011640826484018,0.05292477789137573,0.00014020661
52,2.2414365e-06,0.021008976285590335,0.0529266437247542,0.00014020622
53,2.2408335e-06,0.02100618134311706,0.05292796113919085,0.00014020583
54,2.2402312e-06,0.021003122790074373,0.0529292747803396,0.00014020543
55,2.2396289e-06,0.021000457723854362,0.052930588270397205,0.00014020504
56,2.239027e-06,0.020997638044647028,0.05293190522064828,0.00014020465
57,2.238425e-06,0.020994753980576788,0.052932944256613546,0.00014020425
58,2.2378235e-06,0.020991973561662384,0.05293480919784255,0.00014020386
59,2.237221e-06,0.020989153355129436,0.052935847925850155,0.00014020347
60,2.236618e-06,0.02098625231765567,0.05293743841346954,0.00014020308
61,2.2360148e-06,0.020983395121462207,0.05293847683052544,0.00014020268
62,2.235412e-06,0.02098070798589057,0.05293979284949657,0.00014020229
63,2.2348077e-06,0.020977860535854244,0.05294110511977701,0.0001402019
64,2.2342037e-06,0.020974926946445586,0.05294186889862962,0.0001402015
65,2.2335994e-06,0.020972058031450556,0.05294401055337339,0.0001402011
66,2.2329937e-06,0.020969355569261675,0.05294532236776606,0.00014020072
67,2.2323889e-06,0.020966491095661555,0.05294663761216478,0.00014020033
68,2.2317843e-06,0.020963540478770616,0.05294822688216172,0.00014019993
69,2.2311779e-06,0.020960818200076146,0.05294926405540501,0.00014019954
70,2.2305728e-06,0.020957926524737547,0.05295057883262855,0.00014019915
71,2.2299664e-06,0.020955187316749207,0.05295216764445598,0.00014019875
72,2.2293602e-06,0.02095246036272114,0.0529537563056679,0.00014019836
73,2.2287547e-06,0.020949575924975178,0.05295507061894966,0.00014019795
74,2.2281488e-06,0.02094664469920348,0.05295665897589075,0.00014019756
75,2.2275437e-06,0.020943779844772165,0.05295797297884297,0.00014019717
76,2.226938e-06,0.020941047404642848,0.052959009062321094,0.00014019677
77,2.2263318e-06,0.02093831567792749,0.05296114893349868,0.00014019638
78,2.2257261e-06,0.0209354478432294,0.052962184709025806,0.00014019599
79,2.2251202e-06,0.020932481936084997,0.05296349809099743,0.0001401956
80,2.2245129e-06,0.020929688187297412,0.0529650855346917,0.0001401952
81,2.223907e-06,0.020926850109416178,0.05296667282772294,0.0001401948
82,2.2233019e-06,0.020924102632569035,0.052967433756700544,0.0001401944
83,2.2226966e-06,0.020921230018540498,0.052969020742034356,0.00014019401
84,2.2220909e-06,0.020918492667177012,0.052970333346211707,0.00014019362
85,2.2214842e-06,0.020915531390550423,0.052971645793655764,0.00014019321
86,2.2208785e-06,0.020912668098191672,0.05297268031890523,0.00014019282
87,2.2202728e-06,0.020909908464728927,0.052973992452609586,0.00014019242
88,2.2196668e-06,0.020907158626233432,0.05297557867209024,0.00014019203
89,2.2190604e-06,0.020904322631429714,0.05297716474086567,0.00014019164
90,2.2184545e-06,0.020901360739031666,0.05297847289234925,0.00014019125
91,2.21785e-06,0.020898644831511787,0.0529792323895526,0.00014019085
92,2.2172444e-06,0.02089579885383065,0.052981092254043904,0.00014019046
93,2.2166387e-06,0.020893100451152943,0.052982403458756266,0.00014019007
94,2.2160345e-06,0.020890256839963973,0.05298398876726251,0.00014018966
95,2.2154288e-06,0.020887331987497083,0.05298557392503156,0.00014018927
96,2.214825e-06,0.020884505131865655,0.05298660689726509,0.00014018887
97,2.2142215e-06,0.020881825857180257,0.05298763971223863,0.00014018848
98,2.213617e-06,0.02087901404371027,0.05298949868367986,0.00014018809
99,2.2130132e-06,0.020876091090224584,0.05299053119027386,0.00014018771
100,2.2124086e-06,0.020873289394540688,0.052992667635177515,0.0001401873
101,2.2118031e-06,0.02087060710801714,0.052993696345637,0.00014018691
102,2.2111983e-06,0.02086792096552592,0.05299555821369939,0.00014018652
103,2.2105933e-06,0.020865103628447713,0.05299686439128326,0.00014018612
104,2.2099878e-06,0.0208621976635189,0.05299817041752153,0.00014018573
105,2.209384e-06,0.02085937814081169,0.05299947976946795,0.00014018534
106,2.2087797e-06,0.020856735736988086,0.05300133755783287,0.00014018494
107,2.2081758e-06,0.020853935439181216,0.05300209453129767,0.00014018455
108,2.2075724e-06,0.02085104687808177,0.05300395202072705,0.00014018416
109,2.2069676e-06,0.020848224340804928,0.05300498298233958,0.00014018377
110,2.2063632e-06,0.02084554238457372,0.053006565867202315,0.00014018337
111,2.2057588e-06,0.020842746823394452,0.05300787082894587,0.00014018298
112,2.2051547e-06,0.020839833099784474,0.05300890132471414,0.00014018259
113,2.2045517e-06,0.020837027967871416,0.053010483753459514,0.0001401822
114,2.2039485e-06,0.020834385201905024,0.053012340352008636,0.0001401818
115,2.203345e-06,0.020831567308935123,0.05301337038506615,0.00014018141
116,2.2027414e-06,0.020828680830223302,0.05301495236097864,0.00014018102
117,2.2021377e-06,0.02082585017562641,0.053015704308664535,0.00014018062
118,2.201535e-06,0.02082319282699684,0.05301756375336142,0.00014018023
119,2.2009312e-06,0.020820379670401873,0.05301914183455292,0.00014017984
120,2.2003271e-06,0.02081747049162685,0.05302017109307133,0.00014017944
121,2.199723e-06,0.020814665348968003,0.05302230442739564,0.00014017905
122,2.1991204e-06,0.020812019397562116,0.053023607722149535,0.00014017866
123,2.198518e-06,0.020809139609328238,0.05302463651783107,0.00014017826
124,2.1979147e-06,0.02080621301472201,0.053025939506715414,0.00014017787
125,2.1973115e-06,0.02080357677264106,0.05302724234414535,0.00014017748
126,2.1967087e-06,0.020800795285701567,0.05302827067355631,0.0001401771
127,2.1961055e-06,0.02079792341351438,0.053030403117816594,0.00014017671
128,2.1955018e-06,0.020795112300609844,0.05303197986397423,0.00014017631
129,2.1948986e-06,0.02079246357428709,0.05303300773343089,0.00014017591
130,2.1942947e-06,0.020789665034648915,0.053034861960072455,0.00014017551
131,2.1936914e-06,0.0207867725664032,0.05303616389240773,0.00014017512
132,2.1930875e-06,0.020783966191337103,0.05303719129868156,0.00014017474
133,2.1924839e-06,0.020781317643484877,0.0530387707033011,0.00014017435
134,2.1918788e-06,0.020778503793426807,0.0530400721784261,0.00014017396
135,2.1912758e-06,0.02077561395599966,0.05304165128085092,0.00014017356
136,2.190671e-06,0.020772807752589547,0.05304323023232271,0.00014017317
137,2.1900667e-06,0.02077012913196468,0.0530448056430286,0.00014017278
138,2.189462e-06,0.020767332681312152,0.053046109902667116,0.00014017239
139,2.1888577e-06,0.020764415224657752,0.05304741062097129,0.000140172
140,2.1882522e-06,0.020761559608079398,0.053049263366608645,0.0001401716
141,2.1876472e-06,0.02075890049689042,0.053050014981841365,0.0001401712
142,2.187043e-06,0.0207562146211041,0.053051867428187904,0.00014017081
143,2.186438e-06,0.020753378555844335,0.05305344532192802,0.00014017042
144,2.1858334e-06,0.020750473170419642,0.05305447087263149,0.00014017003
145,2.185229e-06,0.020747641580027194,0.05305577067944878,0.00014016964
146,2.184624e-06,0.020744994904170477,0.05305762253320667,0.00014016924
147,2.1840199e-06,0.020742178342824356,0.053059199822325986,0.00014016885
148,2.1834169e-06,0.020739260461578816,0.05306022475526273,0.00014016846
149,2.1828128e-06,0.020736522573843872,0.05306207616470093,0.00014016806
150,2.1822107e-06,0.020733865519642316,0.05306337521738902,0.00014016767
151,2.1816081e-06,0.020731085344362257,0.05306467411848814,0.00014016728
152,2.181006e-06,0.02072807900946704,0.05306652508623477,0.00014016689
153,2.180405e-06,0.02072552977983022,0.05306727146589907,0.0001401665
154,2.1798046e-06,0.020722550426777668,0.0530691221369044,0.00014016611
155,2.1792036e-06,0.020719838992245318,0.05307042043482735,0.00014016572
156,2.1786027e-06,0.020717208747495542,0.053071718581135574,0.00014016533
157,2.1780018e-06,0.020714295367661457,0.05307301657582375,0.00014016495
158,2.1774006e-06,0.02071153948797064,0.05307431441888699,0.00014016454
159,2.1767999e-06,0.020708810294094035,0.05307533432493061,0.00014016415
160,2.1761987e-06,0.020706007898800692,0.05307690965011691,0.00014016377
161,2.1755977e-06,0.02070325892133793,0.053077929252379086,0.00014016338
162,2.174998e-06,0.020700591484274923,0.0530792264886375,0.000140163
163,2.174398e-06,0.020697690825738736,0.053081628081067755,0.0001401626
164,2.1737978e-06,0.020695032799748454,0.05308264723367939,0.00014016221
165,2.1731976e-06,0.02069222455926513,0.05308311728748594,0.00014016182
166,2.1725975e-06,0.020689365264546632,0.0530852406570137,0.00014016143
167,2.1719977e-06,0.020686672984486076,0.05308653714117639,0.00014016104
168,2.1713975e-06,0.02068384067672531,0.053088385743855326,0.00014016064
169,2.1707983e-06,0.02068115076848545,0.05308968192789054,0.00014016025
170,2.170198e-06,0.020678413695874656,0.05309042568358269,0.00014015987
171,2.1695978e-06,0.020675480309301584,0.053092273840894766,0.00014015948
172,2.1689964e-06,0.020672888744699604,0.05309384406415152,0.00014015907
173,2.1683963e-06,0.020669927839119993,0.05309513964438661,0.00014015869
174,2.1677959e-06,0.02066720816175089,0.053096435072914616,0.0001401583
175,2.167196e-06,0.020664483515589215,0.053097730349729755,0.0001401579
176,2.1665962e-06,0.02066167791817143,0.05309957777107144,0.00014015753
177,2.165995e-06,0.020658948257202676,0.05310087274767694,0.00014015714
178,2.165394e-06,0.020656176695816274,0.05310244208477766,0.00014015674
179,2.1647934e-06,0.02065337061931747,0.0531034622456974,0.00014015635
180,2.1641936e-06,0.020650642393414798,0.05310530907642308,0.00014015596
181,2.1635938e-06,0.020647690618779906,0.053106051136763366,0.00014015556
182,2.1629937e-06,0.02064495737618121,0.053107897670459536,0.00014015519
183,2.162393e-06,0.020642239753600407,0.05310919173984896,0.00014015479
184,2.1617925e-06,0.020639429753441806,0.053110485657479334,0.0001401544
185,2.1611932e-06,0.020636720320761342,0.05311122709786664,0.000140154
186,2.1605942e-06,0.020634017337259697,0.05311279524479229,0.00014015361
187,2.1599942e-06,0.020631086886309068,0.05311464103885344,0.00014015322
188,2.1593958e-06,0.02062837888707018,0.053115934352374605,0.00014015284
189,2.1587969e-06,0.020625583431271292,0.0531175020591621,0.00014015245
190,2.1581995e-06,0.02062291966417042,0.05311879507208772,0.00014015206
191,2.1576006e-06,0.020619988688233257,0.05312008793321832,0.00014015168
192,2.1570022e-06,0.02061732360011668,0.05312138064254812,0.00014015129
193,2.156405e-06,0.020614406073134323,0.05312294775704407,0.00014015089
194,2.1558067e-06,0.020611728248899723,0.05312368781102528,0.0001401505
195,2.155209e-06,0.020609039634357812,0.0531252546275538,0.00014015012
196,2.1546118e-06,0.020606148156985363,0.05312709909358393,0.00014014973
197,2.1540152e-06,0.02060347299554164,0.05312866561868734,0.00014014935
198,2.153418e-06,0.020600579526882486,0.05312940505830799,0.00014014896
199,2.152821e-06,0.02059791412604473,0.05313097128540312,0.00014014856
200,2.152223e-06,0.020595006122106595,0.05313226278883265,0.00014014817
201,2.1516255e-06,0.020592330781380303,0.05313382872118089,0.0001401478
202,2.1510277e-06,0.02058949656083889,0.05313511992389186,0.0001401474
203,2.1504302e-06,0.02058687284518465,0.05313641097474564,0.00014014702
204,2.1498329e-06,0.020583968348744455,0.0531379764634452,0.00014014663
205,2.1492356e-06,0.02058130358091319,0.0531387148231901,0.00014014624
206,2.1486387e-06,0.02057838208250243,0.05314055781178162,0.00014014584
207,2.1480414e-06,0.020575732001683524,0.05314184505851394,0.00014014546
208,2.1474445e-06,0.020572824855837127,0.05314340995729694,0.00014014507
209,2.1468481e-06,0.020570183634933046,0.053144700105590914,0.00014014468
210,2.1462522e-06,0.02056729979160435,0.05314626470953554,0.00014014429
211,2.1456551e-06,0.020564628928789748,0.05314782916754357,0.0001401439
212,2.1450587e-06,0.02056174499236541,0.053149118866104406,0.00014014351
213,2.1444616e-06,0.020559088489590382,0.05315013061288143,0.00014014312
214,2.1438661e-06,0.02055620938620409,0.05315169462678826,0.00014014274
215,2.1432702e-06,0.020553565435791833,0.05315325849473851,0.00014014235
216,2.1426724e-06,0.020550640676908146,0.0531545475913453,0.00014014196
217,2.142075e-06,0.020547960600020586,0.053155558735097586,0.00014014158
218,2.1414787e-06,0.020545085005175344,0.05315684752759031,0.00014014119
219,2.1408819e-06,0.02054241009024364,0.05315813616814369,0.0001401408
220,2.1402846e-06,0.020539519624885604,0.053159973931268034,0.0001401404
221,2.1396877e-06,0.020536811370338737,0.05316126227388951,0.00014014002
222,2.13909e-06,0.020533904802106512,0.05316255046455609,0.00014013963
223,2.1384928e-06,0.020531235864679143,0.05316383850326245,0.00014013924
224,2.137895e-06,0.020528292257647542,0.05316540103918843,0.00014013886
225,2.1372975e-06,0.020525610914994837,0.053166963429107206,0.00014013847
226,2.1367005e-06,0.02052293536374305,0.0531676985594407,0.00014013807
227,2.136103e-06,0.020519982995516474,0.053168985992986695,0.0001401377
228,2.1355056e-06,0.02051730398180509,0.053170273274546265,0.0001401373
229,2.1349088e-06,0.02051441647023125,0.053171557264133806,0.00014013691
230,2.1343112e-06,0.020511727835072182,0.05317339671573951,0.00014013652
231,2.1337132e-06,0.02050880114069039,0.05317468354727417,0.00014013612
232,2.133116e-06,0.020506097315145685,0.053176244899793,0.00014013574
233,2.132516e-06,0.0205033343285342,0.05317780610626466,0.00014013535
234,2.1319188e-06,0.020500604549818658,0.05317909248772823,0.00014013496
235,2.131321e-06,0.020497678580699744,0.05318010091149672,0.00014013458
236,2.1307228e-06,0.02049498073320217,0.05318138698866148,0.00014013419
237,2.1301248e-06,0.02049208947456301,0.05318267291379364,0.0001401338
238,2.1295266e-06,0.020489375525318796,0.05318423337772327,0.00014013342
239,2.128928e-06,0.02048666308019604,0.05318634619621321,0.00014013302
240,2.1283306e-06,0.020483756901445768,0.053187631674414426,0.00014013263
241,2.1277322e-06,0.020481063754797333,0.05318919170039482,0.00014013224
242,2.1271355e-06,0.02047815931368352,0.053189371856849466,0.00014013186
243,2.1265375e-06,0.020475495953702863,0.05319175880035587,0.00014013147
244,2.12594e-06,0.02047274446763608,0.053192765867913216,0.00014013107
245,2.1253431e-06,0.02047008932569603,0.053194325302928114,0.00014013068
246,2.1247463e-06,0.020467176709438466,0.05319588459182967,0.0001401303
247,2.1241488e-06,0.020464514087594903,0.05319716901698435,0.00014012991
